ID,Word_Count,Number_of_Sentence,Unique_Words,Average_Word_Length,Label
8492,42,6,48,6.342648539,0
1840,53,7,15,5.970137971,1
9355,53,4,18,3.310775823,1
1157,55,8,38,6.708395303,0
1773,42,11,29,3.499813167,0
8105,53,13,39,4.362301026,0
6717,61,13,34,5.911941907,0
3777,50,4,8,4.954220772,0
8754,97,15,33,5.996002076,0
1263,89,7,49,6.197929837,0
7070,34,11,42,4.354410727,0
7085,99,9,23,5.697654934,1
6527,15,5,21,3.548394705,1
5521,54,8,23,3.533833098,1
5392,38,13,44,4.55594188,0
2596,77,6,33,6.669243787,0
2856,58,13,21,4.024104094,0
9765,24,4,24,5.142324373,0
1556,75,14,45,6.194822269,0
8217,84,13,7,3.88737877,0
9103,21,6,31,5.832120867,0
2888,100,8,31,6.032826107,0
7361,66,12,37,5.858185443,0
6671,29,7,45,6.744483723,0
8056,35,4,28,3.087628799,0
8057,16,7,17,6.987868359,1
4335,54,8,23,3.157966346,1
9684,71,10,17,4.559594561,0
4880,95,7,23,6.388005586,0
1910,69,6,33,6.238077471,0
3677,68,11,8,3.265903134,0
4045,24,12,50,5.588558053,0
8975,10,14,25,5.790936934,0
2873,40,8,13,4.892488563,0
5984,72,6,25,4.200734474,0
6516,25,10,28,5.120758134,0
7751,54,5,39,6.290907552,0
7685,54,5,23,6.739125184,1
5812,43,12,44,4.550365835,0
7064,64,6,49,3.840323706,0
9777,16,10,10,5.180909949,0
6529,54,4,17,6.858832015,1
7527,60,4,48,4.265234771,0
9620,43,6,37,4.680313298,0
8730,93,8,41,3.622512977,0
1844,84,13,13,3.922237165,0
7745,38,4,9,4.561640259,0
9228,36,9,15,3.527736571,0
4917,54,7,23,5.412432703,1
7439,47,7,23,4.632488844,0
3907,29,6,42,3.753296971,0
3199,54,6,20,6.896367109,1
4334,30,10,21,3.740604187,0
5710,31,8,6,3.230137682,0
6221,54,4,23,6.465693867,1
7955,88,10,33,4.336982712,0
9163,54,7,22,5.114416408,1
5170,25,7,29,6.704708065,0
7039,16,7,32,3.499563475,0
9097,54,4,25,6.002815279,1
5959,32,9,39,4.20134397,0
7028,54,4,19,5.912368396,1
6104,68,12,21,4.033895744,0
7335,63,9,20,6.657056084,0
7214,23,11,16,4.139851937,0
5087,37,12,48,3.990021298,0
5441,16,5,50,5.072875168,0
7901,96,7,7,3.240091364,0
2074,23,14,15,4.68963236,0
9731,24,13,7,6.645692799,0
4682,82,5,6,6.818550116,0
8573,22,9,24,4.361082384,0
4096,91,11,29,5.751049903,0
7480,54,4,16,6.196991246,1
1956,76,12,32,3.905072316,0
5851,80,6,19,3.567009902,0
6853,55,5,22,3.962585604,1
7324,91,14,38,3.170930445,0
4652,85,12,42,3.953540058,0
1201,83,6,37,3.749941183,0
1437,55,4,18,6.424206433,1
9872,50,14,35,3.430202294,0
3964,55,7,15,6.883113996,1
5300,99,5,21,3.38238906,0
5053,80,12,9,5.012307122,0
3235,77,9,27,5.596690996,0
6519,38,10,41,3.966575082,0
6935,55,4,24,3.944702545,1
8040,71,8,37,3.027277738,0
4505,55,5,25,3.577737173,1
3540,28,13,20,5.703088435,0
4059,67,10,46,3.45537779,0
2671,55,7,24,6.091119173,1
1900,91,9,31,6.954476166,0
9233,35,12,18,3.594724738,0
6123,64,6,12,3.02381337,0
9046,55,6,19,6.735506589,1
2391,14,11,35,4.649948088,0
1962,51,13,15,5.883649138,0
9846,95,14,17,6.718102843,0
1287,55,6,16,3.748958263,1
3447,25,5,40,4.63031416,0
9379,30,8,15,3.634238456,0
7008,79,14,6,6.169984139,0
4432,55,6,21,3.243405865,1
7213,54,8,22,3.029613581,0
3207,46,15,29,4.758527847,0
4123,55,6,24,6.642386769,1
9979,58,10,35,5.422617651,0
1442,55,4,19,5.401797472,1
4922,79,5,43,4.055815531,0
4912,63,4,13,6.969979812,0
6130,91,8,29,6.44585132,0
5624,38,14,36,4.292570441,0
3943,24,5,47,6.97790317,0
2492,45,13,43,6.635803313,0
7255,27,7,35,4.030357949,0
8340,87,10,13,6.377708294,0
3643,60,9,27,5.868613948,0
2169,23,8,23,4.714963784,0
8087,51,4,40,4.890178348,0
1391,61,7,44,4.814005143,0
7292,51,8,19,4.464969992,0
4730,62,14,21,3.417929656,0
7184,28,10,13,5.23736939,0
8770,16,6,19,4.065169631,1
9110,61,11,20,4.190500428,0
1983,55,7,15,5.239042639,1
4385,89,9,28,3.492473682,0
9336,45,12,47,6.136767317,0
8165,55,13,6,5.022700486,0
9636,21,8,32,4.165226673,0
1126,26,8,23,6.793996614,1
9446,48,5,43,5.5058792,0
1728,55,4,18,6.987813729,1
2910,69,10,32,3.764055928,0
4850,56,14,20,5.718155489,1
1854,56,13,47,5.773559412,0
2926,68,8,13,6.310655314,0
2847,42,10,11,5.110584394,0
5094,91,10,32,4.931248438,0
5621,56,14,22,3.345030068,1
8562,47,6,34,4.099313504,0
4749,36,14,43,3.811410557,0
2116,95,12,16,3.928585362,0
2523,100,6,24,5.896031397,0
9412,83,12,36,5.509892043,0
6441,56,14,17,4.344500609,1
6133,27,11,7,4.207481194,0
4448,39,15,9,4.187800986,0
1654,56,14,18,5.337034949,1
1811,56,14,20,5.347789406,1
8122,23,5,33,4.792100505,0
6785,58,15,47,5.432375008,0
6929,13,10,25,3.120445989,0
5746,56,14,24,4.781237031,1
6154,56,5,42,5.184518729,0
9317,30,14,31,6.091359837,0
2696,48,4,47,4.498837286,0
8566,10,15,25,5.525066014,0
4367,40,5,26,4.294676484,0
6441,73,13,12,3.61207771,0
4496,56,14,24,5.753605881,1
6977,86,10,36,5.13575766,0
2136,47,11,40,6.201024626,0
2618,56,14,19,6.204281852,1
2282,84,15,11,3.904620857,0
1835,66,14,20,6.344362548,0
4014,24,9,42,6.894823086,0
9132,30,6,41,6.11018612,0
7710,67,6,43,5.769971097,0
2906,35,12,44,6.343714718,0
4814,56,14,21,6.5077298,1
6319,31,6,30,6.658326773,0
9771,32,4,42,5.544371177,0
6018,75,11,28,4.927515314,0
5329,56,14,24,5.075023539,1
6161,45,14,14,3.472132122,0
8962,44,4,18,4.952640136,0
7518,62,4,39,4.0089429,0
5906,71,6,30,4.425175986,0
7871,36,15,21,5.176018999,0
1380,68,6,21,3.613235478,0
7772,41,9,48,5.960082269,0
4014,56,14,21,5.213067208,1
7638,34,13,21,5.257316654,0
6281,47,10,7,6.923246519,0
6431,75,14,23,3.357831298,0
1237,49,13,12,4.308716631,0
3141,26,15,25,5.605573499,0
7030,30,11,33,3.073983625,0
3362,19,9,11,5.420893487,0
7106,40,7,20,5.377243322,0
9617,44,14,11,4.703053285,0
8478,56,14,23,4.276637667,1
9473,88,9,29,3.580943414,0
1259,58,10,37,4.183437046,0
1504,40,13,19,3.712644979,0
9881,60,4,21,6.409408139,0
6778,14,14,39,3.469281106,0
5127,71,15,9,5.421834148,0
1670,41,4,36,4.388233968,0
1986,98,13,46,5.874041501,0
7263,32,5,44,3.659544504,0
2441,68,6,6,5.635660677,0
1487,48,4,45,4.78684812,0
5844,93,13,10,6.482924469,0
8411,16,5,46,6.180408764,0
7185,49,4,21,5.780166718,0
1841,34,7,19,3.299039595,0
5770,56,14,18,5.101413231,1
8678,35,15,30,6.248421268,0
4332,38,6,18,5.049880938,0
9619,77,13,36,3.914666901,0
4663,38,9,12,4.839768082,0
8337,30,6,42,6.576585891,0
7247,63,8,21,3.664780917,0
3024,19,10,45,5.01886369,0
9499,82,11,33,3.559006322,0
1693,56,14,23,3.877718102,1
7093,72,6,41,4.869386905,0
8490,48,9,5,3.753418989,0
5242,72,5,40,3.212828227,0
8293,30,7,10,3.909117635,0
2263,38,14,36,5.906762186,0
6948,60,12,34,5.884713721,0
3260,58,13,32,6.1528274,0
5005,42,10,11,4.089270856,0
4446,69,11,7,5.933635926,0
7058,56,14,24,3.744706947,1
3290,67,4,17,5.88351306,0
9879,100,4,42,4.518916909,0
2284,60,13,27,4.518312952,0
1068,13,4,43,3.485646872,0
5706,18,4,47,6.360879099,0
4799,12,11,18,3.462048987,0
1965,91,8,34,3.067170714,0
3627,41,6,11,5.92587225,0
1616,18,8,43,6.1990826,0
2938,22,12,24,4.90063268,0
3542,56,14,24,3.308635336,1
3184,66,4,12,3.827559017,0
5424,63,8,8,4.262932763,0
3194,40,4,49,6.949578852,0
2597,36,5,47,3.391724302,0
9420,59,4,41,4.373867914,0
4156,56,14,17,3.247920476,1
1333,44,4,9,3.650437784,0
2796,100,15,32,4.390841378,0
6877,56,14,22,3.321465883,1
6863,49,8,27,6.205524104,0
2565,59,9,34,5.668002031,0
1117,20,9,37,3.208495168,0
8707,69,8,44,3.269925644,0
2152,16,5,11,5.377544235,0
9923,84,14,12,6.556930599,0
1561,95,15,9,4.092196393,0
5356,50,6,44,6.393292597,0
1520,75,10,17,6.623096322,0
6696,29,5,25,6.056063022,0
2745,56,14,24,4.455419602,1
2691,40,6,33,4.982745399,0
2808,56,14,25,6.625452969,1
7348,94,10,39,5.972784241,0
6495,13,8,23,5.914984229,0
2022,17,13,44,4.875031157,0
2595,23,10,9,3.798019112,0
2549,57,9,10,4.331649182,0
3053,80,4,49,3.676904192,0
6331,56,14,15,5.201665025,1
8221,43,5,9,4.930519965,0
5972,42,6,23,6.06994287,0
1869,60,12,19,6.587939353,0
1204,56,14,17,4.826919291,1
2046,73,6,30,3.867308984,0
4510,51,15,14,3.009117217,0
5994,43,7,26,4.274142442,0
2160,98,8,37,5.025674663,0
4147,17,13,23,5.184785495,0
2276,31,9,46,3.804766708,0
4120,18,8,41,5.118479352,0
9041,81,5,45,3.183026211,0
1148,27,12,32,4.38690788,0
7367,56,14,22,3.093108455,1
3043,54,6,42,6.085657221,0
2769,77,10,24,5.373678008,0
7359,56,14,25,3.338890336,1
9164,66,14,20,3.052463383,0
9745,59,4,37,5.973770249,0
2814,22,5,14,3.907127934,0
2999,13,15,8,3.27620838,0
1927,76,7,31,3.197794263,0
5632,98,10,22,6.761940497,0
3955,88,10,35,6.361206268,0
7120,49,7,43,4.786590129,0
5921,56,14,21,3.763448799,1
6890,24,8,39,4.191827751,0
2351,17,9,44,3.923272474,0
4787,34,11,39,4.313732119,0
2661,73,5,7,3.45447111,0
5394,21,11,49,4.348223862,0
9013,33,8,46,3.19460294,0
4487,38,11,42,6.780113396,0
9718,68,11,23,3.438729071,0
5250,21,8,34,6.414006331,0
2093,56,14,20,5.718246092,1
2871,97,15,29,5.34609321,0
8646,92,10,16,6.217632653,0
4956,37,11,41,6.179124019,0
4136,71,5,48,4.507084065,0
6287,40,7,35,4.676574801,0
6425,56,14,17,6.458374905,1
1073,71,7,35,3.062191797,0
9960,28,12,33,4.48625987,0
1387,56,14,25,5.644444818,1
5308,11,11,12,6.720654867,0
7990,29,10,46,5.827248731,0
5320,94,10,50,4.685297948,0
5714,88,7,36,3.214485705,0
4714,24,14,21,4.792738743,0
4382,56,4,28,6.587268236,0
4483,56,14,17,4.118418716,1
5679,56,14,25,6.288423893,1
1293,24,12,26,5.463340348,0
7643,37,15,6,3.32753152,0
6665,41,12,22,6.5667936,0
6604,79,10,26,5.525683422,0
2111,50,14,26,3.553898379,0
4390,80,11,23,6.209422342,0
2998,63,12,20,6.554201918,0
1247,44,5,13,4.554953362,0
6201,53,13,39,4.233812587,0
5480,79,6,37,6.012503672,0
8190,83,14,17,3.516309077,0
2178,56,14,19,3.653798722,1
7796,75,13,30,4.891029035,0
7851,79,4,10,3.066373124,0
9108,61,14,17,4.104838491,0
8552,35,8,14,6.577689397,0
7524,79,6,50,5.167183037,0
8520,35,11,47,5.869202985,0
1836,56,14,18,6.133910021,1
2138,56,14,24,5.189538562,1
7855,56,14,15,3.813693829,1
2207,86,13,40,5.793354544,0
7321,62,8,44,4.988585146,0
4668,56,14,16,6.958192379,1
9174,21,4,43,3.517294668,0
1838,55,7,12,4.368446293,0
3669,28,6,10,3.127488325,0
4955,42,8,40,4.85388845,0
6469,16,9,40,3.25133145,0
1551,90,12,35,5.965835854,0
8051,56,14,21,5.106729666,1
8038,56,14,21,4.665743571,1
1149,98,13,28,3.265805686,0
6316,32,12,50,4.605558344,0
3507,32,15,48,4.177814589,0
9734,56,14,17,4.782435185,1
6448,56,14,24,5.701398258,1
4799,37,15,21,6.740659548,0
9421,80,12,19,3.295438362,0
8052,57,9,39,4.337338865,0
9986,35,8,33,5.761408104,0
8398,19,11,32,5.156216161,0
8225,90,4,36,5.438180753,0
7511,94,7,38,4.573707129,0
2798,47,11,16,5.583314561,0
4513,23,4,30,4.767629254,0
4654,56,14,18,3.112775545,1
5033,66,10,7,6.022229402,0
6642,96,4,32,5.086794805,0
4705,56,14,16,5.238725483,1
6227,55,11,10,4.580794898,0
5359,31,4,13,5.662665903,0
1797,25,8,36,6.219230803,0
9632,31,15,9,4.8037415,0
7393,21,10,44,6.006185616,0
6740,83,11,36,6.384138589,0
8597,30,4,8,5.333166778,0
3272,91,15,8,5.121216917,0
9685,18,10,20,4.156640079,0
8232,56,14,24,4.046787786,1
7266,52,8,44,6.950947529,0
9847,28,8,22,6.194030832,0
9926,73,12,37,4.895947788,0
7133,74,14,19,4.074925867,0
1629,47,12,39,3.150024024,0
2770,68,11,17,3.219820411,0
9182,73,13,49,6.084557781,0
5682,26,7,31,5.140282424,0
3838,60,4,30,6.017938418,0
6711,56,14,21,4.067105895,1
8464,24,13,39,4.434820597,0
9487,70,7,30,4.625518543,0
4979,90,6,7,5.040226295,0
5672,68,10,32,4.095448829,0
5691,33,7,10,4.025379158,0
6131,76,12,29,6.79685605,0
7465,56,14,23,3.340077684,1
8723,56,14,24,5.893368247,1
3444,95,8,9,6.829876947,0
1813,23,8,46,5.474775102,0
6435,21,5,40,6.591454456,0
9357,56,14,24,4.033881455,1
1267,13,10,13,3.277622305,0
9193,87,12,40,5.859859437,0
4689,63,7,21,5.463428162,0
2879,42,12,36,6.387224218,0
5188,49,10,25,4.269466536,0
5757,31,9,30,6.074636353,0
3142,56,14,23,6.044381122,1
4270,39,13,8,6.290870089,0
4275,24,5,18,3.738969578,0
1137,56,14,15,5.4652103,1
9291,65,4,38,6.184833787,0
4780,24,11,7,4.802946552,0
4159,100,5,17,3.460095543,0
3234,19,14,21,4.728050917,0
9854,93,11,8,4.451511245,0
3366,52,6,5,3.269255227,0
9273,23,6,40,3.35068401,0
4160,44,10,10,3.557000036,0
2354,39,12,33,4.875642254,0
9795,56,14,18,6.041473266,1
2811,56,14,19,5.25308236,1
5437,45,4,10,4.696264545,0
3772,14,9,9,4.75943894,0
5185,56,12,41,4.193759912,0
9823,70,11,39,4.128437896,0
1316,46,6,29,3.538342322,0
1387,56,14,21,3.708913834,1
5594,61,4,32,4.86226304,0
4330,19,6,43,6.805314984,0
9127,42,9,25,6.04102314,0
8767,75,15,9,6.446740835,0
3725,22,5,44,5.08609433,0
1808,17,15,20,5.568308258,0
8330,49,11,13,4.73212324,0
7160,17,11,27,6.114708843,0
4215,41,7,22,5.650539123,0
7987,56,14,18,3.381467545,1
4059,67,5,19,6.350084552,0
7358,72,5,27,5.298385455,0
6101,92,4,8,5.548248463,0
4174,74,10,27,5.228576078,0
3746,12,5,20,4.121924336,0
1774,76,8,15,4.990285954,1
8124,11,7,37,5.686428962,0
3348,22,10,11,6.309639525,0
5237,86,13,17,6.674496522,0
4002,67,12,9,4.089025508,0
6622,28,7,16,6.126694741,1
5190,37,13,14,4.195360151,0
2413,46,11,38,4.520960622,0
3785,14,8,50,6.31713686,0
9244,54,10,30,5.486257695,0
9873,66,4,26,3.89676447,0
4106,44,13,34,4.576408126,0
5680,64,5,6,3.106420629,0
2551,19,9,23,3.116426331,1
4754,56,7,20,3.353431514,1
3644,72,4,9,5.594838107,0
5537,55,7,39,4.075342096,0
4513,56,9,24,6.864671022,1
3931,88,9,37,6.266097642,0
5808,21,15,49,3.996779115,0
6734,34,7,22,4.025500022,0
8612,90,4,9,4.121948847,0
6787,59,14,14,4.804563041,0
6013,64,13,31,5.406046625,0
6701,29,14,18,5.934639947,0
2908,77,15,36,4.054578502,0
2891,56,9,24,6.117608772,1
2789,56,7,25,4.839550318,1
3603,89,7,36,6.24748858,0
1535,24,14,30,5.833512555,0
8611,56,4,22,6.539034892,1
2804,74,7,23,3.241775622,0
4360,56,8,15,5.886246414,1
3499,49,11,23,5.019358274,0
2409,90,11,25,6.21337037,0
9537,69,15,19,3.923135313,0
2977,56,6,20,5.591088559,1
5228,41,6,47,4.367465048,0
8190,85,4,21,3.010847803,0
7727,85,12,27,6.026731292,0
2837,62,11,30,5.048930333,0
2618,55,8,15,5.215458069,1
6774,75,7,15,3.453030629,0
2115,38,13,40,4.148594938,0
7369,12,5,44,3.929341726,0
6696,97,13,5,3.864142811,0
8897,66,11,13,4.682720245,0
9427,56,7,23,6.359396667,1
6927,25,6,6,3.144694965,0
3352,93,5,10,3.643078231,0
3590,49,5,39,4.611947095,0
3971,58,8,18,5.474585473,0
9543,56,4,16,5.02475161,1
3252,51,10,16,5.147728426,0
4941,56,7,16,4.789020839,1
4399,10,12,50,6.501532994,0
8019,56,4,20,3.616983153,1
4856,21,6,27,3.03936089,0
6747,29,15,28,3.213930754,0
7772,96,7,45,5.074154302,0
1129,49,4,17,3.602709684,0
3819,74,7,44,5.34661665,0
3355,38,7,37,4.271079629,0
3737,98,7,20,4.55930391,0
8120,26,10,14,5.128047703,0
4672,87,10,16,5.465455645,0
1175,38,9,10,6.93429462,0
2665,24,8,21,4.076512473,0
6102,71,11,34,5.188620174,0
3229,40,4,34,6.61696803,0
3041,94,13,14,6.37285407,0
9823,20,14,43,5.014897158,0
7281,42,12,6,5.661834191,0
8553,60,4,29,4.888687902,0
6618,56,4,25,5.561086554,1
3605,61,14,50,3.185575267,0
6942,90,7,47,3.380325456,0
7346,92,6,27,3.190126372,0
4235,42,4,11,4.017860436,0
7648,73,4,22,4.445286338,0
9060,91,7,8,4.320850436,0
8419,32,8,5,3.630891108,0
6090,69,14,39,6.741003515,0
6873,93,12,5,4.884545821,0
8495,47,8,23,3.000384633,1
7723,86,10,48,5.982490784,0
4788,37,10,11,6.503088455,0
2103,100,11,37,3.501043191,0
6016,77,5,11,4.7917708,0
8425,57,8,19,4.018458445,1
6151,57,5,22,4.865442859,1
5591,57,4,22,5.176171285,1
5063,63,9,15,4.746400711,1
5938,45,11,41,4.883078966,0
9500,58,7,19,5.317627521,1
5311,23,11,49,5.597984567,0
7078,58,7,16,3.613527008,1
1222,42,4,49,5.99643956,0
5188,58,5,23,4.850221465,1
9943,41,5,19,3.907661955,1
9807,58,12,26,4.129636653,0
1541,54,4,37,5.950743784,0
5281,92,5,25,3.398464724,0
1189,85,7,50,3.130211968,0
3403,90,14,25,5.187824592,0
3956,83,15,50,3.655368109,0
5754,58,6,21,5.052789884,1
1412,61,9,10,4.342270415,0
5030,58,8,21,4.58227242,1
8427,47,4,30,5.516313442,0
7224,60,13,10,4.698311449,0
8027,95,11,38,3.183521369,0
3360,84,6,15,4.380642096,0
4415,47,14,15,3.300577084,0
7565,34,15,46,4.035845076,0
6698,27,9,28,4.117028847,0
4990,58,9,16,5.337260996,1
7335,54,4,22,6.564613724,0
2252,55,7,29,6.557985961,0
9244,22,7,41,6.704631672,0
7584,58,4,24,4.899741665,1
8509,55,6,24,3.321765059,1
1505,36,9,24,4.410375212,1
5753,56,6,17,4.432116489,0
3340,74,8,21,6.371954572,1
2149,31,7,24,4.205347443,0
5918,79,7,33,4.804930294,0
7539,14,15,24,4.639490974,0
3946,67,9,50,4.184985097,0
5179,42,8,38,4.769983093,0
2099,46,8,21,4.021847592,0
6615,64,14,16,6.284071958,0
1950,83,13,24,6.080056228,0
5159,33,14,34,4.962825921,0
4011,87,9,32,5.186991718,0
5745,42,9,20,4.370560891,0
1750,60,14,15,3.614584511,0
3958,59,9,36,6.40722441,0
1069,72,14,25,3.915601419,0
4950,71,10,49,3.393064563,0
3125,81,12,6,4.859848581,0
6886,38,13,40,3.154147056,0
3582,59,9,19,6.415278502,1
2601,77,4,44,3.763578639,0
1836,53,5,43,6.054612391,0
8181,57,7,38,3.212563643,0
7953,82,10,35,6.263585625,0
9884,59,6,18,3.27389923,1
6659,11,12,38,3.681262516,0
9455,55,11,48,6.551605669,0
1369,59,6,17,3.507372007,1
4774,28,11,42,3.732936355,0
3999,33,10,43,6.582346526,0
2606,40,12,20,4.424265694,0
5757,52,15,13,5.202726399,0
2450,38,4,7,5.864140678,0
8357,18,7,24,6.933324612,1
7065,88,8,48,3.756400176,0
5475,21,12,31,4.198738316,0
5169,60,7,21,3.521880195,1
2302,10,9,47,3.034965046,0
2975,79,5,24,5.332456611,1
9156,50,11,10,4.641701186,0
5665,91,15,33,5.4565854,0
2369,66,6,32,4.027234805,0
2781,89,15,9,3.765498428,0
7625,36,12,7,6.120226251,0
6647,63,11,8,5.546136401,0
8314,13,9,31,3.980142654,0
2911,99,5,37,3.053406379,0
7827,60,8,25,6.441862141,1
5211,60,7,15,5.941486653,1
7442,21,12,7,4.880797456,0
6839,53,9,47,3.950856964,0
6579,23,14,37,6.580994647,0
1009,60,7,19,4.181368829,1
6837,37,11,28,4.280972888,0
9785,41,8,14,6.749183485,0
8598,82,9,29,6.048125777,0
2046,17,15,21,3.503663323,0
4205,53,9,45,6.699792266,0
2201,90,4,26,5.420111427,0
7388,44,5,17,6.321225143,0
4708,60,5,17,5.956325171,1
4861,14,11,45,4.726673023,0
9031,60,4,15,4.36746846,1
2251,52,4,36,5.580095791,0
6176,60,8,25,4.59109234,1
7885,13,10,34,6.387383625,0
8407,80,11,27,6.250732953,0
4492,93,5,41,4.902392091,0
9722,60,4,22,3.764948825,1
7241,97,13,44,4.473236407,0
1228,79,7,16,5.653409868,1
3976,21,15,21,4.090862667,0
2260,66,7,20,6.784332212,0
2395,70,8,43,5.069831642,0
3678,17,7,39,4.984149753,0
9224,78,4,14,6.910701318,0
2695,50,4,10,6.225830272,0
7614,99,8,43,3.422351367,0
7306,84,7,27,5.44540649,0
9631,23,5,32,6.817879642,0
9359,40,14,26,6.326369329,0
4937,67,11,41,6.898331627,0
5969,20,13,23,6.718071137,0
6201,12,11,11,3.239148193,0
1302,54,14,9,6.553674217,0
7446,25,13,48,3.848613691,0
7328,40,15,23,4.011029515,0
2191,87,11,39,6.509484548,0
3183,93,13,39,4.456916829,0
3253,84,12,8,6.752573473,0
8439,24,10,15,6.632496387,0
7295,49,13,27,6.135167711,0
1103,84,10,38,6.560335514,0
3612,78,12,15,6.78380082,0
6423,64,10,35,4.859578938,0
9251,77,14,19,5.017929157,0
5140,15,15,13,4.698630701,0
5175,36,13,11,4.842271093,0
1510,56,9,7,6.233945239,0
7915,85,15,13,3.727500701,0
2605,70,7,33,6.08019987,0
4063,49,14,40,3.645288048,0
3261,19,5,25,4.219787457,0
2169,82,5,8,4.296589696,0
7581,37,14,10,6.227826996,0
1541,26,4,33,5.567361994,0
7336,54,9,13,4.579903701,0
5036,60,8,20,6.005144097,1
4232,28,7,21,3.656622293,0
2953,83,6,36,6.852339886,0
6658,60,12,12,3.846297057,0
3325,62,14,37,4.49443181,0
3521,60,4,19,5.121709608,1
6251,63,13,26,6.350520647,0
4798,58,6,43,5.98790026,0
8972,58,14,17,3.867528622,0
7970,61,4,17,3.173551174,1
3153,70,4,43,4.047201295,0
3067,54,12,47,6.996282729,0
8928,32,5,41,4.982990648,0
2323,90,6,36,4.58586807,0
4156,23,15,36,5.559429173,0
6959,93,6,42,4.12287947,0
2743,16,5,28,3.028130576,0
3649,91,4,39,6.728461064,0
6216,75,15,12,3.753571122,0
7529,67,11,17,5.768436689,0
6963,61,6,25,4.234550908,1
6106,61,7,25,4.616206337,1
5289,70,8,36,3.299130608,0
9896,61,8,15,3.869980796,1
9532,33,10,8,3.184222738,0
1781,29,4,9,3.649075568,0
7544,61,5,19,3.464675947,1
9346,90,11,46,4.888004881,0
4707,22,10,10,5.817305893,0
3360,61,7,21,6.696664185,1
7060,56,12,41,6.219592813,0
8712,29,9,8,5.332139025,0
8981,82,8,12,6.118306993,0
2385,24,13,10,5.237948045,0
9862,42,10,14,5.425157873,0
8044,93,15,28,4.546787628,0
6312,61,7,22,4.518629963,1
1833,44,5,18,3.802945343,0
2480,61,6,22,6.205264403,1
7113,17,9,23,5.975527998,0
4300,87,6,49,3.864235371,0
1226,99,9,5,5.904001821,0
1441,59,7,16,4.162964552,0
2476,80,9,32,4.664734488,0
2627,37,14,33,4.75903772,0
3358,53,12,7,4.421379409,0
6004,68,15,15,3.569066826,0
2401,38,14,5,4.038249427,0
5168,16,5,40,4.729090405,0
4092,61,5,23,5.615453867,1
6265,65,9,19,3.333793997,0
8986,19,11,35,4.807878827,0
8899,63,13,37,5.54494688,0
6342,61,6,18,6.717986102,1
4105,61,4,16,6.591900155,1
6572,56,14,26,6.840450921,0
7536,74,12,42,5.978768543,0
8601,18,14,31,4.43862078,0
7156,40,8,20,5.631979647,0
5511,61,4,16,3.25218902,1
4414,34,5,44,4.29816405,0
1844,26,6,23,6.524513467,0
6495,36,12,38,6.189788862,0
4690,61,4,15,4.112744581,1
2623,17,14,6,3.748491844,0
6835,44,6,18,5.417978268,0
3528,62,8,24,3.620723306,1
5136,90,14,33,5.051588116,0
8650,67,13,41,5.660879888,0
2786,29,5,21,4.859794434,0
8846,61,10,24,4.72116142,0
9072,62,9,22,6.328147965,1
7810,55,13,50,3.393335822,0
8384,93,7,17,4.302030597,0
2541,37,6,5,4.69741164,0
6075,37,13,7,5.958613598,0
1138,55,15,21,6.179328753,0
8486,13,7,16,3.277102416,1
6858,86,13,39,4.749436792,0
3715,58,15,45,3.010540424,0
5392,62,7,17,3.430901781,1
5332,43,15,37,6.936819265,0
9356,36,4,49,4.985610591,0
9280,38,14,17,5.096250804,0
5546,75,11,49,3.618727801,0
3157,62,7,25,4.731521007,1
8073,62,7,25,3.51726075,1
5433,42,7,40,6.662534276,0
9481,69,7,9,6.672820218,0
9001,72,15,11,5.6496562,0
2876,36,10,22,6.345752721,0
6319,32,6,12,6.411906374,0
2308,62,5,17,3.203552671,1
1483,27,10,25,4.377861908,0
7984,56,12,18,3.530844917,0
5198,62,6,22,4.194934163,1
9147,67,15,44,4.946789722,0
3560,41,9,11,3.617542064,0
1557,60,14,17,6.158527055,0
1509,62,4,21,3.259501592,1
3071,60,10,31,4.142439154,0
8221,83,11,25,5.561821256,0
6857,13,7,34,3.600346653,0
9549,50,15,14,4.691171538,0
3762,81,6,9,4.558789611,0
3838,41,12,43,6.595056764,0
4810,14,4,50,4.065401994,0
1492,22,5,19,5.514786059,0
4579,37,14,16,5.865227152,0
9706,27,14,17,4.002498186,0
7185,70,6,46,4.011251147,0
4738,64,4,47,5.800147656,0
2375,30,9,16,3.059290672,0
9741,88,12,46,3.33761161,0
4451,93,9,28,6.048541581,0
4401,62,5,16,6.972551135,1
9021,48,9,30,6.969658413,0
4037,98,5,39,3.663458964,0
5737,27,13,29,5.80810663,0
7058,36,5,23,4.28931836,0
9832,59,14,39,3.830855642,0
8997,62,5,20,4.751200101,1
1109,42,10,34,6.10879287,0
9564,65,10,24,3.199122299,0
6530,16,14,10,4.95247862,0
1812,80,9,7,3.29980191,0
5856,92,14,50,3.599816669,0
1619,62,5,23,4.612113167,1
2608,87,15,33,4.52858625,0
1107,45,13,30,6.851595253,0
3137,62,7,40,6.937899255,0
7457,79,12,31,3.683408907,0
5270,62,4,16,6.184068456,1
9838,62,4,25,6.025306891,1
3380,82,13,20,6.158473923,0
2094,71,6,33,3.808184554,0
7767,56,14,48,3.3951967,0
4638,81,4,30,3.070539035,0
6708,16,5,25,4.738064709,1
5056,69,8,32,6.759590566,0
9804,22,10,19,3.29519114,0
4486,53,4,26,5.825125815,0
3178,45,6,6,4.71654575,0
7727,64,13,30,4.836594579,0
